alarm_id,device_id,start_timestamp,end_timestamp
0,18,13151,17055
1,18,13151,16993
20,18,13159,17034
27,18,13161,17065
4,18,13172,17052
1,52,13480,17129
20,52,13487,13596
27,52,13489,13601
16,52,13499,16709
0,52,13538,17069
20,52,14222,14295
27,52,14225,14300
20,52,14858,18412
27,52,14861,14979
27,52,15027,15096
0,52,15111,18404
27,52,15121,18417
1,52,15206,18345
15,22,17300,17647
18,22,17330,17603
4,20,18217,18369
27,20,18345,104614
16,52,18630,19785
0,52,18631,19776
1,52,18631,19718
20,52,18639,19952
27,52,18642,19790
23,96,19297,23297
16,19,19696,51016
1,19,19700,50952
20,19,19705,51015
1,52,19823,21689
27,52,19832,19957
0,52,19895,21809
20,86,25444,25485
20,86,25445,25482
17,85,26819,44171
14,95,27861,28979
20,0,28369,31855
1,25,28369,69830
20,1,28370,31471
20,0,28371,30272
22,0,28374,31870
7,35,28375,34722
4,33,28375,34722
7,34,28375,34722
7,38,28375,34722
22,0,28380,30295
22,86,28407,28500
20,36,28408,28478
22,15,28426,29017
21,57,28433,29495
18,30,28440,28474
2,47,28442,28475
2,58,28443,28476
16,76,28455,56774
14,27,28456,28495
20,76,28464,56774
22,76,28466,56787
16,2,28471,28705
16,10,28471,28707
21,68,28472,28741
22,10,28477,28723
20,2,28479,28705
20,10,28479,28710
22,10,28480,28714
22,2,28483,28714
22,95,28484,28510
18,31,28486,28501
16,17,28497,28603
22,13,28498,28568
14,37,28503,30360
17,40,28503,84889
8,41,28505,28597
20,17,28506,28603
20,39,28506,28582
22,29,28508,28539
22,17,28508,28616
24,42,28519,28891
21,24,28529,29297
0,21,28549,28598
22,20,28550,29405
22,13,28555,28625
22,20,28558,29402
22,20,28559,29405
22,20,28562,29399
25,28,28563,31564
22,20,28565,29399
21,23,28566,28938
11,10,28572,29168
20,13,28585,28644
22,26,28592,28671
22,26,28595,28671
20,95,28599,28807
25,28,28601,31566
19,13,28610,38523
7,60,28618,37967
7,59,28618,37967
7,57,28618,37967
7,62,28619,38010
7,63,28619,38010
21,79,28645,78200
21,75,28651,29021
22,44,28653,32953
0,46,28655,29363
20,44,28655,32944
1,46,28655,29308
1,66,28656,28956
20,80,28660,28780
19,44,28662,32942
21,77,28662,30134
22,80,28663,28815
7,53,28663,29383
20,46,28663,29372
9,53,28664,28673
21,43,28665,29162
27,46,28665,29377
8,53,28673,28674
22,50,28680,114958
22,51,28681,114960
18,55,28686,28720
21,52,28687,28941
21,45,28698,29100
22,13,28717,28901
17,84,28718,29501
22,13,28720,28895
26,49,28732,28752
21,83,28733,28866
0,99,28736,29370
28,48,28741,28836
17,69,28744,31266
20,26,28756,28992
21,54,28757,29005
28,81,28771,33008
21,71,28776,43361
16,65,28779,28905
16,72,28780,28911
21,56,28782,28906
22,65,28786,28925
20,65,28787,28903
22,22,28787,29851
22,22,28789,29854
20,72,28789,28911
22,22,28792,29857
21,64,28799,28925
11,61,28803,115199
11,48,28807,29403
11,88,28809,115206
22,70,28810,28987
1,5,28813,30613
11,88,28814,32406
11,48,28817,29415
22,70,28819,29031
11,65,28822,29420
21,89,28831,29821
11,66,28832,115208
22,13,28837,28916
21,67,28837,29642
14,97,28840,29091
11,66,28842,32408
22,84,28849,29267
16,96,28849,37009
0,72,28855,30749
20,96,28857,37013
22,96,28861,37024
22,96,28862,37022
14,4,28863,29422
23,90,28872,32872
21,92,28873,30011
0,6,28874,56987
21,68,28874,29545
14,93,28875,30720
21,94,28877,29005
23,91,28893,30893
14,80,28900,32782
21,7,28908,29034
7,9,28913,29052
0,88,28914,29633
20,8,28919,29238
19,13,28919,28972
8,9,28921,28922
27,8,28922,29035
22,26,28931,29010
20,13,28934,29128
22,26,28934,29006
22,13,28939,29036
22,95,28943,28980
17,15,28950,29406
23,3,28956,34956
21,17,28970,29094
23,98,28996,32996
22,13,28996,29675
22,13,29002,29603
21,12,29037,29161
28,48,29040,29141
22,13,29050,29144
22,11,29054,31241
16,14,29065,30357
22,14,29079,30366
21,54,29128,29252
21,16,29128,29900
27,8,29142,29241
22,95,29144,29179
21,75,29145,30381
22,70,29146,29202
8,9,29151,29249
20,70,29158,36201
14,95,29170,31020
11,70,29172,29768
21,64,29177,30945
25,49,29202,32897
21,17,29217,29712
21,19,29219,29353
24,42,29234,29991
21,83,29266,29399
25,49,29283,32832
21,43,29286,29410
22,95,29303,29332
22,70,29311,29405
19,18,29327,29382
28,48,29340,29393
20,26,29360,29615
22,26,29363,29435
22,26,29366,29433
20,13,29374,36807
21,54,29376,29500
22,13,29377,29597
20,95,29379,30286
22,20,29399,29538
21,56,29400,29648
22,20,29402,29538
11,49,29403,29999
22,20,29405,32570
11,48,29407,30003
22,20,29408,32570
11,48,29417,30015
21,24,29424,31215
20,95,29439,30286
0,99,29458,30130
22,95,29498,30022
11,95,29527,30188
21,12,29534,29907
21,43,29535,29659
14,65,29545,57065
22,70,29551,30664
22,70,29554,30661
20,18,29600,29657
22,18,29602,29672
22,18,29605,29669
19,18,29628,35209
28,48,29641,29693
22,95,29654,29721
26,49,29682,29712
0,88,29690,30336
22,13,29698,30002
11,99,29709,33306
22,13,29758,29825
14,97,29764,31642
21,56,29771,30019
22,13,29773,30179
21,43,29784,29908
1,72,29843,34273
20,8,29939,30776
28,48,29941,29969
27,8,29942,30012
7,9,29944,30982
9,9,29945,29951
8,9,29951,29952
21,52,29951,30203
21,17,29960,30083
22,13,29977,30086
22,95,29993,30007
21,54,29994,30241
22,95,29996,30085
11,13,30007,30603
11,88,30009,30606
22,42,30013,30108
11,13,30017,30615
27,8,30017,30178
11,17,30022,30620
21,12,30031,30652
21,43,30032,86625
21,68,30082,30618
20,32,30085,30085
22,13,30097,30440
20,2,30108,30418
20,10,30108,30420
22,2,30111,30430
22,10,30112,30436
22,13,30112,30314
22,2,30112,30424
22,10,30115,30431
16,10,30133,33530
16,2,30133,33529
3,39,30163,32032
27,8,30186,30787
0,99,30190,30888
28,48,30213,30312
22,95,30251,30328
22,95,30254,30349
22,95,30257,30339
21,56,30267,30390
22,13,30277,30434
19,13,30286,30339
21,52,30330,30456
26,49,30357,30542
22,26,30412,30497
21,16,30415,37748
22,26,30415,30497
0,88,30436,31075
22,13,30493,30650
28,48,30513,30556
22,13,30529,32348
21,77,30535,32142
22,13,30538,31937
21,10,30539,52436
21,52,30582,30835
20,26,30598,30821
11,88,30609,31206
21,56,30638,30761
14,95,30644,31519
22,95,30653,30706
22,42,30697,30792
21,67,30714,31517
14,4,30720,30864
22,70,30751,31043
21,68,30752,31288
28,48,30753,30844
22,26,30763,30833
22,26,30766,30839
20,95,30770,31682
0,46,30774,31486
1,46,30775,31431
21,12,30776,30900
20,46,30782,31494
7,53,30783,31513
9,53,30785,30793
27,46,30786,31499
27,8,30789,30970
8,53,30793,30794
22,13,30796,30950
14,80,30802,33185
23,90,30869,32869
22,95,30944,30961
0,99,30947,31631
20,95,30999,31680
28,48,31052,31145
21,64,31071,31199
22,13,31072,31145
20,80,31100,31278
22,80,31105,31309
22,70,31111,31319
0,88,31119,31836
22,70,31135,31325
22,95,31166,31548
11,80,31203,31799
11,13,31207,31803
11,99,31209,31806
22,22,31210,32972
22,22,31213,32953
22,22,31216,32956
21,75,31248,31371
22,13,31318,31394
22,95,31340,31401
22,70,31342,31441
28,48,31352,31381
21,83,31393,31792
14,4,31396,31832
21,78,31398,31532
18,0,31425,31734
22,70,31471,31599
21,75,31495,31618
22,70,31498,31595
22,13,31513,31862
21,12,31521,31646
22,80,31591,32138
22,10,31597,32044
20,2,31598,32024
20,10,31599,32029
22,10,31600,32036
22,2,31603,32038
28,48,31621,31673
21,56,31628,31752
24,42,31629,32751
22,26,31630,31709
22,26,31633,31709
20,80,31635,32043
20,26,31635,31873
18,30,31641,31675
16,17,31656,32082
1,39,31660,32131
20,17,31665,32082
8,41,31665,31666
7,41,31665,32096
20,39,31665,32131
27,39,31667,32131
22,17,31667,32082
0,99,31708,32346
22,70,31711,34167
19,13,31722,31785
4,39,31781,32091
11,80,31803,32399
18,55,31830,31864
21,64,31830,32081
20,18,31839,31896
22,18,31843,31916
21,52,31845,32098
22,18,31846,31913
28,48,31860,31957
0,88,31881,32540
21,83,31925,32191
14,95,31929,33780
28,17,31954,32082
22,13,31978,32156
19,13,31979,33783
20,95,32019,32476
22,13,32056,32318
2,39,32062,32133
20,95,32079,33229
26,49,32097,32182
21,56,32123,32247
1,39,32134,34047
21,92,32160,33171
28,48,32161,32257
21,64,32207,33849
22,13,32215,32489
21,68,32227,32495
11,88,32269,140571
22,26,32273,32346
22,26,32276,32352
14,97,32286,33241
22,13,32332,33563
21,78,32339,32473
21,52,32350,32603
21,17,32366,34716
0,99,32398,33049
11,13,32407,33003
11,88,32409,36006
11,13,32417,33015
22,13,32437,33566
20,26,32457,32698
22,80,32458,33069
28,48,32461,32512
20,80,32482,33034
21,77,32543,32812
22,20,32570,33437
22,20,32578,33437
22,20,32579,33437
22,20,32582,33431
22,20,32585,33434
21,83,32590,33654
23,19,32608,38608
0,88,32615,33257
21,56,32618,32742
22,26,32633,32711
22,26,32636,32715
24,42,32649,32751
22,13,32659,32762
28,48,32701,32796
20,18,32710,32768
22,18,32710,32783
22,18,32713,32785
21,52,32729,33108
21,75,32731,32855
22,95,32756,32830
22,95,32759,32830
22,13,32815,32927
1,46,32827,33508
0,46,32827,33564
20,46,32835,33573
7,53,32836,33583
27,46,32839,33578
8,53,32843,32844
21,77,32946,33750
22,13,32974,33068
11,13,33007,33603
11,13,33017,33615
14,95,33043,33884
22,95,33062,33082
22,95,33116,33346
0,99,33137,33792
21,78,33147,33282
7,9,33179,33512
8,9,33181,33182
20,8,33183,33478
27,8,33185,33488
20,95,33207,33226
22,95,33209,33237
21,52,33235,33614
22,13,33238,33317
1,66,33279,55489
0,88,33299,34016
11,99,33309,36906
22,13,33373,33569
22,20,33431,35687
22,20,33437,33574
22,20,33440,35684
24,42,33499,34351
24,42,33504,34351
20,32,33526,33535
15,10,33531,33621
21,89,33531,33779
22,26,33533,33611
20,26,33534,33757
22,26,33536,33615
14,97,33537,39468
11,32,33607,34203
11,32,33617,34215
22,95,33620,33688
14,97,33627,35542
22,13,33655,34724
22,13,33661,33899
23,67,33679,41679
22,13,33694,33773
20,95,33699,34029
21,52,33742,34248
14,29,33743,33769
7,9,33778,35592
8,9,33781,33782
20,8,33783,35575
27,8,33785,34696
21,83,33787,34053
22,13,33790,33902
0,99,33830,34507
19,13,33906,33963
22,13,33994,35408
22,95,33995,34069
22,13,33997,34079
22,95,33998,34069
17,84,34009,35736
21,89,34026,34150
0,88,34053,34729
21,77,34152,34285
22,13,34192,34262
11,88,34209,34806
22,22,34265,36034
22,22,34267,36037
22,70,34270,34309
22,22,34270,36037
21,83,34320,34452
22,70,34321,34860
22,26,34352,34437
22,26,34355,34437
22,70,34357,34819
22,13,34372,34541
22,95,34385,34453
22,95,34484,34504
21,52,34500,35510
0,99,34552,35204
21,77,34554,34821
20,26,34556,34769
20,95,34572,34712
22,95,34580,34654
21,56,34598,34722
21,64,34606,34985
14,4,34634,34955
22,13,34639,34721
14,93,34646,35064
24,42,34694,38795
20,95,34702,34741
27,8,34711,35585
22,26,34712,34781
22,26,34715,34785
21,83,34719,34852
24,85,34728,44114
0,88,34759,35425
0,46,34810,35558
1,46,34811,35502
22,13,34816,34976
20,46,34818,35566
7,53,34819,35584
27,46,34822,35571
22,13,34822,36836
8,53,34823,34824
18,30,34840,34875
21,78,34900,35034
14,95,34925,39780
22,70,34951,35264
21,77,34956,35090
18,55,34973,35006
21,83,34985,35516
22,13,34990,35081
20,95,35019,35148
21,56,35093,35217
21,64,35111,35364
22,11,35120,37334
22,95,35123,35169
22,95,35129,35158
21,68,35176,35310
22,13,35179,35273
21,77,35224,35491
0,99,35246,35960
21,23,35248,35371
19,18,35259,35310
21,67,35264,36870
22,13,35293,35573
22,70,35308,36173
20,26,35318,35552
22,26,35321,35400
22,26,35324,35400
21,17,35334,35581
11,99,35409,36006
20,18,35416,35476
22,18,35419,35489
22,13,35422,36773
22,18,35422,35489
19,18,35445,38133
0,88,35464,36189
21,64,35490,35617
0,29,35565,35589
22,29,35568,35661
21,75,35578,35702
22,95,35606,35838
21,52,35636,36395
21,83,35650,35916
22,13,35671,36095
22,20,35684,36584
22,20,35685,36593
22,20,35687,36587
22,20,35690,36587
22,20,35693,36590
20,95,35739,36707
22,70,35755,36262
21,77,35759,36429
20,95,35784,35797
22,26,35810,35886
22,26,35813,35880
1,46,35824,38069
20,46,35832,36299
8,53,35833,35943
27,46,35834,35932
0,46,35871,38129
20,26,35972,36198
27,46,35990,36066
21,64,35995,36122
11,88,36009,36606
11,88,36014,39606
21,83,36048,36981
0,99,36060,36689
22,13,36112,36557
22,26,36131,36213
22,26,36134,36213
7,53,36160,36314
27,46,36160,36305
8,53,36163,36164
7,9,36179,36802
8,9,36181,36182
20,8,36183,36775
20,18,36202,36262
27,8,36203,36786
22,18,36205,36275
21,56,36206,36330
22,18,36208,36275
0,88,36228,36977
21,68,36248,36382
14,37,36264,36277
11,18,36277,209887
11,87,36372,36968
22,70,36433,36488
14,4,36456,37338
20,18,36481,36667
22,18,36484,36551
21,52,36521,42834
20,26,36547,36765
22,26,36551,36621
22,26,36554,36621
3,39,36573,146627
22,20,36584,38339
22,20,36587,36724
22,20,36590,36726
22,70,36592,36713
22,20,36593,36720
20,18,36608,36668
11,88,36609,37206
22,18,36610,36683
22,18,36613,36685
11,70,36622,37220
22,13,36658,36824
21,56,36701,36826
0,99,36773,37396
22,70,36778,37798
22,70,36829,37812
21,77,36830,37098
22,18,36871,36944
20,70,36872,39586
22,95,36992,37045
0,88,37039,37683
21,56,37073,37197
11,99,37124,40506
11,88,37209,37806
21,77,37231,37365
22,22,37234,39100
22,22,37237,39097
22,22,37240,39097
22,18,37330,37403
20,18,37332,37391
22,18,37333,37406
22,95,37343,37401
22,26,37430,37509
22,26,37433,37509
3,39,37480,146677
0,99,37486,38148
21,83,37513,37646
20,26,37590,37832
23,67,37687,47687
21,56,37692,37816
22,26,37772,37845
22,26,37775,37847
0,88,37778,38397
11,99,37809,38406
14,4,37838,38893
22,70,37843,39607
21,78,37864,37999
14,4,37900,38133
21,23,37969,38093
8,63,38023,38124
8,62,38023,38124
23,67,38034,40034
18,30,38038,38072
18,55,38116,38150
14,80,38139,38949
7,57,38153,38501
7,60,38153,38501
7,59,38153,38501
7,63,38156,38479
7,62,38156,38479
21,83,38179,38312
0,99,38229,38865
21,77,38303,38437
28,81,38306,38329
22,20,38339,39347
22,20,38348,39356
22,20,38351,39350
22,20,38354,39350
22,20,38357,39353
19,18,38359,38411
11,99,38409,39006
19,26,38442,38498
21,83,38447,38580
8,63,38493,38594
8,62,38493,38594
0,88,38497,39153
22,15,38512,38818
17,15,38538,38863
22,15,38548,38825
21,77,38571,38972
7,9,38577,39342
8,9,38581,38582
20,8,38583,39319
27,8,38585,39082
22,26,38591,38676
22,26,38594,38676
20,26,38596,38830
19,26,38623,72349
19,26,38624,72349
0,80,38634,38693
22,18,38770,38849
22,18,38773,38849
20,18,38776,38992
19,18,38805,83135
16,96,38806,38866
0,99,38971,39563
21,83,38982,39116
20,96,39018,46156
22,96,39022,39079
16,96,39040,53925
27,8,39085,39176
14,4,39104,41464
20,96,39126,46156
22,96,39127,39196
16,96,39150,56805
14,95,39159,39285
21,56,39177,39301
27,8,39185,39329
0,88,39189,39863
22,96,39245,39296
21,83,39250,40322
22,18,39292,39365
22,18,39295,39368
22,96,39328,39438
22,96,39331,39438
22,20,39347,40787
22,20,39350,39489
22,20,39353,39483
22,20,39356,39483
22,96,39370,39427
11,96,39372,39968
21,77,39373,39642
24,42,39434,41583
24,42,39439,41583
20,18,39460,40205
14,80,39470,50062
22,18,39550,39623
22,18,39553,39626
22,96,39593,39828
21,78,39615,39749
11,78,39627,40220
22,26,39628,39704
22,26,39631,39704
0,99,39632,40320
21,52,39694,39821
22,96,39706,39814
20,96,39706,40699
14,95,39723,42840
16,96,39730,55425
21,68,39733,39866
14,70,39760,57745
14,97,39772,45759
20,26,39793,40010
22,15,39808,39901
14,95,39862,40026
14,95,39879,40674
22,70,39898,40019
22,18,39910,39986
21,77,39910,40311
22,18,39913,39980
0,88,39945,40665
22,26,39952,40022
22,26,39955,40022
22,96,39964,40024
22,96,39970,40019
11,26,39972,40568
22,96,40024,40037
22,70,40054,41241
22,70,40057,41235
20,70,40099,51601
22,18,40144,40223
22,18,40147,40219
22,96,40148,40207
22,22,40190,42136
22,22,40192,42133
22,22,40195,42136
11,88,40209,40806
11,88,40214,43806
22,96,40378,40441
7,9,40378,43392
22,96,40379,40436
8,9,40381,40382
20,8,40383,43375
27,8,40385,43385
0,99,40415,41025
21,77,40445,41382
18,31,40541,40556
20,26,40542,40785
22,26,40546,40619
22,26,40549,40621
11,26,40572,41168
20,18,40625,41433
22,18,40630,40697
22,18,40633,40697
22,96,40646,40712
21,56,40662,40785
0,88,40704,41367
21,52,40706,40832
22,20,40787,41855
22,20,40790,41849
22,20,40793,41849
22,20,40796,41852
21,83,40858,40991
22,18,40909,40981
22,18,40912,40976
20,32,40934,40935
21,52,40958,41084
22,96,40961,41021
21,56,41033,41157
20,96,41057,45167
22,96,41059,41119
0,99,41108,41721
21,83,41126,41259
22,18,41152,41222
22,96,41155,41216
22,18,41155,41222
11,18,41172,41768
21,52,41211,41463
22,96,41215,41228
18,30,41234,41269
18,55,41260,41294
22,96,41272,41374
21,56,41281,41528
22,70,41311,41510
22,96,41320,41380
22,70,41332,41527
22,18,41371,41450
22,26,41372,41451
22,18,41374,41447
22,26,41375,41454
22,11,41381,43679
0,88,41467,42083
20,26,41525,41777
22,96,41554,41612
22,96,41555,41612
14,6,41596,54476
22,70,41644,42102
22,70,41647,42193
21,77,41650,41917
21,83,41662,41796
22,26,41711,41793
22,26,41714,41787
0,99,41788,42500
22,96,41791,41882
14,4,41811,46169
22,96,41824,41879
22,20,41849,41988
22,20,41852,41988
22,20,41855,43220
22,20,41858,41985
21,83,41930,42198
20,18,41945,45492
22,18,41950,42017
22,18,41953,42013
11,99,42009,42606
22,96,42026,42079
14,95,42097,44880
22,96,42100,42160
21,56,42147,42518
22,26,42152,42230
22,26,42155,42228
20,26,42155,42897
0,88,42163,42836
22,96,42166,42223
22,96,42167,42227
21,77,42185,44059
22,96,42223,42230
22,70,42229,42523
20,32,42275,42285
14,37,42285,42337
22,37,42297,42364
22,18,42310,42388
22,18,42313,42380
22,96,42379,42442
22,96,42380,42440
22,96,42385,42448
21,68,42413,42949
21,83,42466,42600
22,26,42488,42561
22,26,42491,42563
22,18,42526,42593
22,18,42529,42595
22,18,42532,42598
0,99,42551,43204
22,70,42553,43911
22,96,42565,42632
22,96,42566,42629
1,83,42582,42792
11,96,42622,43220
22,96,42629,42639
24,42,42649,53837
24,42,42694,46222
21,56,42766,42889
22,96,42832,42889
22,18,42832,42905
22,26,42833,42912
22,18,42835,42902
22,96,42835,42890
22,26,42836,42909
21,83,42868,43002
0,88,42902,43544
22,96,42937,42997
11,96,42972,43568
22,96,42997,43018
22,96,43018,43138
21,52,43087,45990
22,18,43141,43211
22,18,43144,43217
22,18,43147,43207
22,22,43166,45079
22,22,43168,45082
22,22,43171,45085
22,22,43177,45082
11,52,43203,43799
22,20,43220,44918
22,20,43228,44924
22,20,43229,44918
22,20,43232,44921
22,20,43235,44924
0,99,43254,43911
22,96,43261,43379
22,96,43262,43382
21,83,43270,43404
1,83,43450,45749
22,18,43471,43553
22,18,43474,43546
21,71,43486,43610
21,56,43508,43632
22,96,43537,43676
0,88,43597,44262
20,26,43651,43919
22,26,43652,43733
22,26,43655,43728
22,96,43676,43688
22,18,43702,43778
22,18,43708,43774
22,18,43711,43772
21,71,43735,43860
21,56,43755,44002
21,83,43806,44073
11,88,43809,44406
11,88,43814,47406
23,19,43822,47822
22,96,43825,44021
22,96,43828,43885
1,83,43852,47392
22,18,43921,43997
22,18,43924,43988
22,70,43954,44467
0,99,43976,44668
7,9,43978,54192
8,9,43981,43982
20,8,43982,54174
21,71,43984,44358
27,8,43985,46649
22,96,44071,44165
22,96,44102,44161
22,18,44128,44198
22,18,44131,44198
21,77,44193,44862
21,75,44238,44361
22,96,44305,44360
0,88,44307,45018
22,96,44309,44359
18,55,44404,44438
11,99,44409,45006
22,18,44410,44488
22,18,44413,44486
22,96,44422,44479
22,26,44423,44496
22,26,44426,44498
18,30,44433,44466
21,83,44475,44878
22,96,44495,44561
22,70,44497,44529
22,96,44554,44570
20,26,44584,44811
22,96,44587,44812
21,71,44608,44732
22,18,44650,44725
22,18,44653,44720
22,70,44659,44727
22,96,44666,44812
0,99,44721,45373
22,26,44750,44829
22,26,44753,44829
22,70,44770,44787
11,26,44772,45368
22,70,44869,46321
21,56,44870,44993
22,18,44890,44969
22,18,44893,44965
20,70,44906,51958
22,20,44918,45054
14,95,44919,45062
22,20,44921,45060
22,20,44927,45054
22,96,44947,45014
22,96,44948,45068
18,31,44982,44998
21,77,44995,46468
23,98,44996,58996
21,78,45005,45139
11,99,45009,45606
11,78,45022,45620
0,88,45075,45722
21,83,45146,45280
22,18,45169,45332
21,56,45240,45736
22,18,45250,45326
22,96,45332,45386
22,96,45337,45392
22,18,45352,45508
22,18,45355,45505
11,96,45372,45968
20,26,45401,45619
22,26,45404,45473
22,26,45407,45480
21,83,45414,45548
0,99,45423,46175
22,18,45430,45509
14,37,45554,45572
22,96,45608,45728
11,99,45609,46206
21,83,45682,45816
18,31,45691,47254
0,88,45785,46464
22,26,45833,45917
22,26,45836,45912
22,96,45926,45986
20,18,45930,46156
22,18,45931,46004
14,29,45934,45946
22,18,45934,46006
22,37,45969,45985
11,18,45972,46568
20,26,45993,46241
14,97,46037,47926
21,83,46084,46217
21,94,46095,59742
20,96,46108,46159
21,52,46116,47000
22,26,46184,46254
22,26,46187,46257
11,88,46209,46806
0,99,46256,46881
22,22,46270,48058
22,22,46273,48061
22,22,46276,48061
22,20,46319,48080
22,20,46322,48083
22,20,46325,48074
22,20,46328,48077
22,70,46351,46391
22,96,46400,46459
22,70,46483,48570
21,83,46485,46620
20,96,46527,47886
20,96,46537,47889
0,88,46549,47227
22,18,46603,46673
22,18,46606,46673
14,4,46640,47185
22,96,46645,46706
27,8,46665,54184
11,88,46809,47406
11,88,46814,50406
22,96,46825,46843
24,42,46839,53837
22,96,46846,46910
22,96,46849,46906
21,77,46870,47003
0,99,46939,47588
0,80,46970,47030
20,18,46994,47793
22,96,47026,47084
22,96,47030,47083
22,18,47092,47167
22,18,47095,47162
21,52,47126,47631
22,96,47137,47228
22,26,47153,47235
20,26,47154,47375
22,26,47156,47232
22,96,47159,47222
11,26,47172,47768
21,77,47271,48208
0,88,47275,47940
22,96,47285,47398
22,18,47332,47411
22,18,47335,47411
22,96,47341,47395
14,37,47380,47431
21,83,47423,47557
22,96,47449,47503
22,96,47530,47593
22,96,47533,47597
22,18,47539,47614
22,18,47542,47609
18,55,47548,47582
22,11,47549,49718
22,11,47550,49718
22,37,47577,47605
18,30,47630,47664
0,99,47646,48343
22,96,47650,47705
22,26,47693,47766
22,26,47696,47769
22,96,47707,47717
0,80,47709,53962
22,18,47731,47809
22,18,47734,47807
1,83,47842,49902
22,96,47843,47897
20,26,47856,48109
0,4,47859,47905
0,88,47992,48640
22,26,48050,48126
22,26,48053,48126
22,20,48077,48213
22,20,48080,48210
22,20,48083,48210
22,96,48145,48208
20,96,48235,49630
22,96,48242,48296
22,96,48244,48299
0,99,48376,49040
24,80,48415,49220
14,4,48442,48913
21,83,48496,48629
22,96,48505,48575
22,96,48506,48575
14,97,48514,48850
23,19,48609,62609
11,99,48609,49206
22,70,48613,49220
0,88,48686,49407
22,96,48745,48848
21,83,48764,49031
20,96,48789,48950
21,56,48829,48953
22,26,48872,48948
20,26,48875,49099
22,26,48875,48948
21,77,48878,49949
22,96,48904,48961
14,37,49011,51420
22,96,49066,49121
22,96,49067,49117
0,99,49079,49748
14,97,49088,50962
20,18,49166,49356
22,18,49168,49238
22,18,49171,49238
11,88,49209,49806
11,18,49222,49820
22,70,49243,49576
22,37,49248,49276
22,96,49304,49357
22,96,49306,49361
22,22,49321,51145
22,22,49324,51161
22,22,49327,51142
0,6,49366,49538
22,20,49376,51257
22,20,49383,51254
22,20,49385,51254
22,20,49388,51260
22,20,49391,51260
22,80,49435,49505
21,56,49448,49695
0,88,49464,50120
22,37,49500,49516
20,96,49500,49638
20,6,49501,49533
22,96,49502,49565
0,32,49503,49528
