alarm_id,device_id,start_timestamp,end_timestamp
27,32,1432,1473
13,26,1432,1483
28,35,1434,1528
7,35,1435,1504
26,31,1435,1474
8,3,1435,1469
13,35,1438,1537
17,6,1440,1532
6,30,1442,1711
13,34,1444,1459
13,34,1451,1488
7,35,1452,1536
0,18,1455,1517
16,28,1456,1491
13,31,1457,1489
26,35,1462,1578
26,35,1462,1586
10,22,1462,1551
13,34,1469,1493
13,26,1471,1518
8,35,1474,1573
16,10,1500,1522
7,28,1513,1558
17,29,1516,1609
17,35,1524,1612
17,33,1539,1587
5,38,1539,1576
30,16,1540,1551
17,33,1561,1607
18,19,1565,1627
17,23,1565,1611
17,35,1567,1664
20,11,1577,1614
13,33,1605,1627
2,32,1616,1653
23,10,1618,1628
13,23,1628,1667
10,25,1632,1715
13,27,1636,1680
16,10,1637,1640
7,6,1638,1791
30,2,1640,1641
13,6,1651,1755
13,31,1655,1689
11,7,1659,1710
28,16,1666,1667
13,33,1666,1706
28,21,1700,1758
7,30,1725,1765
0,16,1728,1737
13,23,1753,1794
13,5,1764,1820
0,18,1788,1860
10,18,1803,1883
27,25,1843,1888
28,35,1859,1937
8,26,1875,1908
28,13,1881,1925
8,33,1882,1909
0,18,1892,1960
8,34,1899,1912
8,5,1906,1976
7,33,1908,1939
13,27,1914,1954
0,18,1924,1995
13,33,1929,1976
2,14,1930,1997
13,38,1936,1980
7,35,1937,2030
13,26,1940,1992
8,38,1952,2005
13,35,1956,2029
30,13,1962,2047
16,28,1963,2006
30,13,1969,2021
23,28,1971,2011
30,36,1975,2054
27,30,1978,2053
27,16,1984,2006
20,18,1986,2065
7,21,1990,2022
30,28,1991,2031
23,13,1991,2115
30,17,1993,2005
7,28,1995,2045
27,13,1999,2065
27,13,2006,2081
18,16,2011,2046
27,14,2012,2066
27,25,2016,2024
27,28,2018,2069
27,36,2026,2051
8,38,2030,2067
0,2,2039,2064
11,24,2076,2080
8,26,2116,2156
26,35,2129,2254
10,35,2142,2199
20,18,2180,2276
23,18,2198,2307
20,35,2201,2263
17,35,2205,2293
23,18,2221,2318
9,28,2263,2303
28,14,2291,2392
21,31,2294,2347
25,6,2294,2345
6,28,2296,2336
13,31,2297,2330
13,5,2338,2402
23,18,2339,2414
18,28,2343,2385
0,13,2348,2464
12,34,2349,2352
6,28,2352,2402
8,14,2356,2454
14,11,2377,2419
3,5,2382,2413
13,23,2392,2434
13,31,2397,2423
15,5,2398,2475
17,14,2400,2497
7,6,2401,2495
1,18,2403,2469
0,18,2408,2474
8,26,2409,2451
19,18,2415,2462
8,6,2416,2474
26,35,2417,2512
26,34,2422,2442
8,35,2425,2499
26,26,2428,2474
7,23,2432,2467
19,22,2432,2491
17,35,2437,2535
26,16,2440,2445
0,16,2441,2678
0,18,2443,2495
26,6,2451,2541
26,35,2451,2545
13,38,2453,2500
7,6,2459,2578
0,18,2460,2523
26,19,2463,2566
17,35,2464,2553
26,18,2464,2564
13,5,2466,2536
17,6,2468,2561
17,23,2469,2503
26,20,2469,2470
26,7,2473,2557
17,35,2474,2588
14,36,2477,2510
0,18,2480,2579
8,38,2483,2530
1,18,2483,2639
26,19,2486,2557
26,13,2487,2588
8,34,2490,2523
8,35,2492,2606
26,35,2495,2606
22,18,2497,2561
17,32,2500,2531
26,34,2500,2516
19,36,2500,2514
26,6,2502,2577
17,35,2505,2604
0,16,2506,2541
18,18,2507,2624
22,22,2509,2604
26,26,2510,2558
17,6,2511,2584
10,11,2515,2563
17,6,2515,2596
19,22,2516,2595
10,6,2519,2614
26,26,2523,2568
19,11,2528,2572
7,5,2528,2609
19,13,2528,2634
26,10,2530,2600
17,5,2531,2568
0,18,2533,2576
8,26,2534,2586
17,23,2535,2568
26,5,2537,2568
10,4,2538,2579
10,7,2540,2615
17,5,2542,2614
26,16,2543,2563
19,19,2544,2643
6,32,2545,2586
7,3,2545,2594
0,16,2546,2566
13,6,2546,2681
28,16,2546,2556
7,1,2547,2577
17,35,2548,2642
18,14,2551,2659
13,27,2552,2588
26,4,2553,2598
19,22,2554,2621
7,6,2554,2657
8,6,2556,2659
17,32,2556,2594
6,14,2558,2613
17,5,2558,2633
13,20,2558,2599
6,10,2559,2564
13,6,2560,2680
19,19,2560,2640
28,7,2560,2652
18,13,2561,2655
17,32,2561,2593
17,14,2562,2622
0,18,2562,2604
13,34,2566,2571
0,18,2567,2627
19,36,2568,2672
0,7,2568,2659
17,5,2568,2624
17,35,2571,2670
26,18,2571,2667
0,7,2571,2651
26,18,2573,2733
17,6,2575,2649
0,16,2576,2637
26,13,2576,2635
26,34,2577,2595
3,5,2580,2642
26,20,2581,2591
0,13,2581,2724
0,19,2584,2634
19,7,2586,2673
19,18,2591,2685
18,1,2592,2606
17,5,2592,2678
6,14,2595,2719
0,16,2597,2627
26,5,2597,2698
3,28,2599,2634
26,26,2600,2646
26,16,2600,2654
13,34,2601,2632
0,13,2603,2721
26,16,2603,2679
17,5,2604,2703
13,31,2604,2629
17,23,2607,2652
19,36,2607,2672
26,38,2607,2638
13,31,2607,2638
19,11,2608,2654
19,22,2609,2673
7,5,2610,2687
0,16,2610,2635
26,34,2611,2621
28,3,2611,2658
0,7,2612,2701
13,6,2612,2759
26,16,2612,2627
7,3,2612,2652
26,38,2613,2650
17,5,2614,2683
17,33,2614,2658
13,5,2616,2672
17,3,2617,2660
0,7,2617,2679
26,24,2617,2654
17,5,2619,2675
17,35,2623,2719
26,20,2624,2637
13,34,2624,2708
0,2,2626,2684
26,31,2627,2674
17,35,2627,2696
17,23,2627,2675
17,6,2630,2720
26,18,2632,2784
26,31,2633,2688
7,9,2634,2702
17,32,2636,2673
13,23,2636,2682
13,38,2637,2673
6,28,2638,2691
26,19,2638,2755
17,5,2642,2702
0,18,2642,2672
26,16,2645,2679
13,20,2647,2681
0,16,2649,2697
26,18,2651,2743
26,18,2653,2721
0,16,2653,2730
26,4,2657,2701
6,30,2659,2671
13,27,2661,2695
17,23,2662,2705
26,20,2665,2735
16,28,2666,2703
26,38,2671,2709
6,9,2671,2712
17,6,2672,2756
17,32,2676,2715
26,35,2679,2798
13,38,2684,2736
6,30,2684,2696
17,21,2684,2754
13,31,2690,2725
17,35,2691,2762
17,35,2702,2764
23,28,2715,2759
17,35,2743,2849
17,35,2776,2858
20,25,2778,2787
1,34,2780,2791
8,32,2784,2830
10,0,2883,2967
7,35,2890,2971
28,35,2913,3013
0,18,2916,2999
4,31,2926,2966
28,6,2928,3057
28,6,2930,3059
0,18,2935,3025
7,6,2936,3088
7,5,2944,3012
0,18,2946,3015
13,5,2952,2995
13,6,2954,3059
8,6,2956,3043
8,31,2957,2984
13,6,2958,3067
7,5,2975,3071
13,38,2977,3018
13,5,2978,3045
0,18,2981,3065
13,34,2981,3006
7,35,2983,3019
0,13,2997,3137
8,31,2997,3035
8,31,3000,3033
8,6,3001,3082
0,18,3007,3097
13,26,3010,3060
8,5,3024,3024
0,16,3033,3069
26,16,3039,3082
0,18,3041,3108
13,34,3064,3079
13,5,3069,3129
13,6,3071,3209
17,6,3072,3156
0,18,3073,3151
0,16,3078,3113
23,19,3120,3222
20,12,3124,3211
13,38,3131,3176
27,24,3162,3181
22,12,3181,3311
10,33,3184,3229
19,0,3189,3291
7,10,3192,3254
17,35,3192,3293
19,7,3193,3248
0,16,3195,3197
10,3,3199,3251
26,38,3200,3225
17,5,3205,3280
13,23,3205,3246
28,3,3205,3247
8,3,3208,3236
0,7,3210,3325
26,31,3210,3243
0,7,3212,3284
26,35,3214,3344
10,0,3214,3322
26,6,3215,3327
7,27,3218,3252
17,6,3220,3297
28,24,3221,3246
18,7,3222,3290
10,7,3222,3312
17,6,3224,3320
7,33,3225,3248
26,7,3226,3310
10,37,3228,3352
26,38,3233,3265
26,31,3233,3268
28,6,3234,3341
6,28,3234,3279
7,6,3236,3321
17,35,3242,3320
7,35,3243,3294
7,3,3244,3294
26,7,3247,3349
11,18,3248,3344
17,5,3250,3328
13,20,3254,3271
17,5,3261,3343
27,36,3262,3265
13,3,3264,3306
26,35,3269,3392
28,33,3269,3303
10,12,3274,3387
7,6,3275,3336
8,6,3275,3388
9,28,3280,3328
0,16,3281,3285
28,3,3283,3323
8,3,3283,3325
27,14,3285,3340
7,35,3285,3385
13,31,3285,3328
7,27,3286,3328
26,7,3288,3398
13,31,3289,3321
0,16,3293,3334
28,6,3293,3422
8,6,3294,3370
28,24,3294,3297
10,36,3297,3307
13,27,3299,3338
28,18,3299,3376
6,14,3300,3468
28,13,3300,3362
21,14,3301,3346
0,18,3305,3370
13,6,3306,3401
11,7,3306,3355
0,16,3306,3319
13,26,3307,3357
17,3,3311,3357
8,5,3314,3394
13,6,3314,3422
17,35,3315,3403
0,18,3316,3386
13,5,3317,3369
0,18,3317,3360
18,32,3318,3351
17,6,3318,3398
0,18,3319,3381
14,12,3326,3367
18,28,3328,3377
7,35,3333,3408
18,13,3334,3347
20,23,3335,3382
7,9,3336,3429
22,24,3336,3340
28,7,3337,3415
7,30,3338,3361
28,19,3339,3412
15,3,3339,3380
3,1,3339,3381
17,35,3340,3434
7,21,3341,3442
0,16,3341,3367
8,31,3344,3384
0,18,3345,3418
1,3,3348,3389
7,33,3349,3393
0,19,3352,3432
1,33,3355,3389
8,3,3357,3395
8,31,3358,3386
8,33,3360,3404
0,18,3362,3449
8,31,3363,3395
7,3,3364,3401
28,7,3364,3441
22,0,3365,3454
13,27,3366,3410
16,10,3368,3370
8,38,3369,3406
0,19,3370,3447
7,33,3374,3409
26,7,3374,3494
10,12,3375,3460
0,7,3376,3430
7,6,3376,3425
19,0,3377,3471
10,8,3379,3413
26,7,3381,3468
13,3,3383,3424
13,27,3388,3434
13,38,3388,3439
17,32,3389,3429
26,33,3390,3431
19,7,3392,3444
13,6,3394,3505
26,3,3394,3435
28,33,3397,3432
17,6,3398,3487
26,7,3400,3517
10,7,3403,3499
10,12,3404,3495
17,3,3407,3449
26,6,3408,3487
0,16,3409,3481
0,16,3410,3411
7,10,3410,3581
8,3,3410,3454
7,27,3411,3455
0,18,3411,3501
13,27,3412,3458
13,5,3419,3494
0,16,3422,3615
0,2,3423,3574
8,31,3424,3464
26,16,3424,3470
17,27,3424,3468
28,3,3425,3473
8,3,3427,3457
28,24,3430,3468
28,16,3433,3452
28,7,3433,3523
19,11,3436,3471
7,3,3436,3480
28,16,3436,3444
0,18,3437,3537
8,32,3437,3488
26,16,3437,3451
26,28,3438,3467
8,3,3439,3481
28,24,3440,3474
17,6,3443,3521
6,32,3447,3486
7,10,3448,3520
13,3,3450,3489
13,23,3450,3498
10,11,3452,3488
13,27,3453,3488
19,7,3453,3480
13,23,3454,3502
26,5,3454,3550
17,23,3455,3506
28,29,3459,3542
26,7,3460,3496
26,3,3462,3496
17,3,3465,3513
26,38,3467,3498
17,5,3470,3582
26,31,3472,3527
6,28,3474,3518
26,26,3477,3522
0,7,3478,3517
28,16,3480,3830
5,34,3484,3554
7,1,3488,3545
8,31,3497,3527
6,30,3504,3509
17,3,3506,3552
6,9,3509,3579
13,27,3510,3559
13,27,3511,3550
7,5,3513,3592
8,6,3515,3607
13,5,3516,3580
17,23,3516,3560
18,32,3518,3544
17,5,3518,3611
17,5,3518,3646
16,30,3519,3554
3,23,3528,3568
13,34,3528,3537
13,33,3531,3574
13,38,3533,3577
17,23,3535,3568
7,1,3537,3541
13,34,3546,3563
7,35,3552,3636
13,26,3552,3585
0,13,3562,3693
13,27,3571,3614
13,26,3571,3609
0,13,3572,3670
13,23,3573,3621
21,33,3584,3632
7,6,3591,3678
18,13,3597,3704
2,23,3599,3650
13,20,3601,3611
30,30,3601,3606
18,30,3609,3806
13,26,3623,3678
13,5,3623,3680
3,33,3624,3660
7,10,3635,3677
7,30,3636,3652
7,23,3639,3677
13,5,3648,3735
3,5,3650,3728
3,33,3657,3706
0,18,3662,3758
13,38,3665,3708
8,32,3668,3721
13,38,3672,3721
3,33,3672,3711
3,23,3677,3720
13,5,3680,3745
26,2,3693,3716
13,27,3695,3737
6,28,3696,3736
0,7,3696,3791
28,32,3704,3754
3,33,3705,3750
13,33,3706,3752
17,33,3707,3752
27,22,3710,3835
16,1,3710,3745
13,38,3710,3746
27,11,3714,3755
27,29,3716,3807
13,38,3717,3761
3,33,3731,3768
7,6,3732,3879
8,14,3735,3803
6,32,3744,3783
0,16,3747,3754
3,23,3749,3787
17,23,3749,3787
3,30,3750,3769
25,35,3752,3870
13,31,3755,3796
23,18,3757,3848
13,34,3758,3853
0,16,3760,3797
17,14,3763,3860
27,2,3764,3769
0,2,3764,3812
13,27,3773,3811
17,32,3774,3815
20,35,3774,3843
13,5,3777,3835
0,16,3782,3859
14,0,3785,3865
22,12,3789,3895
15,38,3790,3835
10,37,3791,3905
22,7,3794,3851
3,35,3795,3887
10,36,3800,3856
13,31,3800,3826
10,3,3801,3838
0,16,3803,3812
19,12,3804,3929
3,35,3806,3906
26,7,3807,3907
19,0,3810,3914
18,7,3812,3884
19,22,3813,3890
13,34,3814,3976
7,23,3816,3843
19,0,3817,3911
1,38,3818,3857
17,6,3819,3895
10,7,3819,3924
26,33,3821,3867
17,3,3825,3873
26,6,3825,3888
18,24,3826,3832
26,35,3829,3962
17,6,3830,3911
10,16,3831,3924
0,18,3831,3877
7,3,3832,3871
15,6,3832,3929
28,16,3836,3870
22,0,3836,3951
11,2,3836,3957
28,6,3837,3916
26,7,3837,3871
26,18,3838,3916
1,6,3838,3948
28,3,3838,3883
19,7,3838,3884
17,33,3838,3880
10,11,3839,3882
13,26,3841,3888
17,33,3843,3888
26,3,3843,3875
10,12,3844,3942
1,26,3844,3878
0,7,3845,3911
19,25,3845,4008
28,7,3846,3920
0,16,3846,3874
0,16,3847,3863
17,3,3848,3892
10,36,3849,3916
17,33,3849,3896
17,35,3851,3957
20,35,3852,3922
26,5,3852,3919
8,23,3852,3894
28,16,3854,3917
6,9,3854,3952
7,9,3855,3953
19,18,3855,3906
17,35,3856,3953
0,7,3856,3948
7,6,3856,3971
17,5,3857,3910
6,32,3857,3898
7,5,3857,3951
16,1,3858,3864
10,7,3859,3953
13,31,3859,3888
8,3,3859,3893
10,33,3860,3900
19,25,3860,3862
1,38,3861,3908
19,18,3862,3919
28,27,3863,3895
8,38,3863,3918
0,7,3863,3939
26,3,3864,3904
17,6,3865,3938
17,35,3865,3972
10,11,3865,3910
17,6,3866,3938
10,0,3866,3959
26,23,3867,3903
6,32,3867,3906
17,35,3867,3932
26,38,3870,3910
17,23,3870,3919
13,5,3871,3927
26,31,3871,3921
26,7,3874,4004
28,33,3874,3916
13,23,3874,3928
28,5,3874,3937
28,18,3874,3935
28,24,3875,3885
26,6,3876,3954
26,18,3876,3975
17,5,3876,3970
26,38,3876,3913
26,34,3876,3934
17,32,3876,3916
17,21,3877,3967
28,5,3877,3951
8,33,3878,3916
26,26,3878,3923
0,16,3878,3886
17,29,3878,3975
0,13,3878,4012
28,33,3878,3914
26,20,3878,3879
6,32,3879,3920
0,7,3879,3969
28,16,3879,3910
0,7,3879,3953
10,8,3879,3917
19,7,3880,3963
17,33,3880,3923
19,7,3881,3908
6,30,3881,3900
17,35,3881,3978
10,36,3881,3942
0,16,3882,3884
19,11,3883,3915
10,7,3883,3991
17,33,3883,3926
17,5,3885,3940
7,27,3886,3940
7,3,3886,3926
7,3,3886,3932
17,14,3886,3975
17,6,3887,3975
7,3,3887,3935
0,16,3887,3891
6,32,3887,3926
0,7,3887,3920
26,16,3888,3967
17,23,3888,3919
26,34,3888,3910
13,34,3889,3893
19,12,3889,3995
13,3,3889,3934
26,19,3889,3986
7,5,3889,3958
13,5,3890,3946
0,7,3890,3995
26,16,3891,4137
26,26,3892,3934
17,35,3892,3974
8,5,3894,3937
0,13,3895,3990
0,16,3895,3939
17,5,3895,3993
7,6,3896,4020
13,31,3896,3923
7,33,3897,3938
26,3,3898,3931
17,3,3898,3937
17,6,3898,3980
0,24,3899,3926
28,16,3899,3923
10,33,3899,3937
17,35,3899,3981
17,3,3899,3938
19,7,3900,3912
26,31,3900,3942
26,26,3900,3939
26,38,3900,3938
7,28,3901,3952
17,6,3902,3966
26,26,3902,3943
8,31,3903,3931
17,23,3903,3935
17,33,3903,3952
8,38,3903,3957
7,3,3903,3946
26,18,3903,3990
17,6,3903,3990
8,23,3903,3940
26,3,3903,3938
17,23,3904,3950
28,32,3905,3946
8,38,3905,3953
7,10,3906,3939
26,16,3907,3963
19,25,3907,4028
19,37,3908,3969
8,6,3908,3947
23,18,3909,4000
26,6,3909,3992
13,34,3909,3983
17,23,3909,3942
13,20,3909,3995
26,31,3910,3950
13,38,3910,3945
0,16,3910,3919
17,5,3910,4002
0,16,3911,3950
13,33,3912,3934
0,7,3913,3984
17,35,3913,4007
17,35,3913,4006
17,27,3913,3955
17,32,3914,3948
6,9,3914,4000
26,16,3914,3965
8,6,3914,4051
26,7,3917,4027
10,0,3917,4025
7,6,3917,4054
28,13,3917,4002
16,28,3917,3953
17,6,3918,3991
16,9,3918,4008
0,16,3919,3996
13,3,3919,3961
0,19,3919,3949
13,6,3920,4025
13,3,3920,3963
10,11,3920,3961
10,35,3920,4022
7,33,3920,3968
6,9,3921,3973
17,33,3921,3968
26,21,3922,4051
26,7,3924,4036
13,23,3924,3967
28,13,3925,3994
28,6,3927,4040
26,31,3927,3958
6,32,3928,3970
17,33,3928,3970
7,5,3928,4025
0,2,3930,4062
26,1,3930,3947
16,28,3930,3972
17,23,3930,3969
8,32,3931,3977
10,33,3931,3976
7,30,3932,3952
0,13,3934,4018
28,2,3934,3948
8,5,3934,3957
6,28,3935,3977
13,27,3935,3976
16,28,3935,3969
17,35,3935,4029
7,33,3936,3984
28,18,3936,4031
17,32,3937,3967
13,27,3938,3987
8,33,3939,3965
7,10,3939,3961
8,33,3939,3969
27,28,3940,3984
27,24,3940,3966
13,21,3940,4021
7,28,3941,3987
26,18,3942,4022
7,6,3944,4073
13,6,3944,4060
7,33,3944,3978
26,6,3944,4017
10,35,3945,4004
13,23,3945,3986
6,32,3948,3989
7,35,3948,4009
17,23,3949,3981
17,3,3949,3989
17,27,3949,3989
16,30,3950,4115
17,32,3950,3985
26,26,3950,3990
13,33,3951,3973
0,7,3951,4013
0,16,3951,3975
13,38,3952,3992
8,33,3952,3995
28,3,3953,3992
13,6,3953,4045
7,6,3954,4069
13,5,3954,4016
13,31,3954,3982
8,5,3955,4040
7,5,3955,4035
7,6,3956,4063
13,23,3956,4009
17,32,3958,4003
16,9,3958,4069
28,16,3958,3959
28,18,3959,4000
7,5,3961,4073
8,26,3962,4006
23,2,3963,3966
17,3,3964,4014
17,21,3965,4036
27,37,3965,4040
26,33,3965,4006
0,13,3966,4021
0,24,3966,3970
2,33,3966,3996
8,14,3966,4033
13,27,3968,4014
0,16,3968,3983
0,16,3970,3999
27,1,3970,4014
13,27,3970,4015
30,17,3970,4076
17,29,3971,4070
8,33,3972,4001
16,10,3972,4022
0,18,3973,4049
26,18,3973,4130
7,35,3974,4010
17,3,3974,4020
7,27,3974,4017
0,16,3976,4143
16,30,3977,3977
23,2,3978,4060
7,35,3979,4011
7,35,3981,4057
30,24,3983,4150
6,10,3983,4026
6,32,3984,4024
0,2,3984,4040
7,33,3984,4027
28,35,3985,4078
7,35,3986,4057
7,33,3986,4025
13,34,3986,4001
17,29,3987,4115
0,18,3987,4049
28,35,3987,4076
0,13,3988,4113
28,6,3988,4075
17,27,3988,4029
7,5,3989,4074
6,30,3989,4004
0,18,3989,4058
28,3,3991,4033
26,1,3991,4064
27,25,3992,4028
13,27,3993,4040
6,30,3993,4006
7,6,3994,4083
27,29,3995,4101
17,23,3995,4026
13,5,3997,4049
0,13,3997,4127
17,29,3997,4124
8,35,3998,4117
7,5,4000,4095
0,16,4002,4006
17,6,4002,4064
8,31,4002,4030
13,34,4002,4006
13,26,4003,4042
6,9,4004,4104
13,23,4005,4051
16,1,4007,4060
7,3,4007,4057
13,34,4008,4054
27,32,4008,4048
13,3,4008,4051
26,31,4012,4054
8,34,4014,4146
13,6,4014,4124
7,35,4014,4078
26,21,4017,4111
0,7,4017,4104
13,26,4018,4071
27,17,4019,4224
17,14,4019,4115
13,23,4022,4076
13,27,4023,4059
17,29,4025,4105
8,34,4026,4053
13,6,4027,4135
27,36,4031,4048
6,30,4039,4061
13,26,4040,4090
27,13,4040,4120
27,8,4041,4075
0,18,4043,4085
13,5,4046,4097
8,5,4046,4046
17,33,4052,4095
13,34,4053,4128
8,26,4053,4100
13,34,4055,4070
28,5,4057,4149
13,23,4059,4105
16,30,4060,4111
17,35,4060,4139
27,25,4061,4170
27,30,4061,4067
17,3,4062,4110
27,36,4065,4104
17,27,4067,4116
13,6,4068,4173
7,35,4068,4110
17,6,4068,4160
17,32,4073,4115
6,30,4087,4128
13,6,4090,4206
20,8,4094,4140
17,32,4098,4143
13,3,4098,4143
26,34,4099,4107
29,21,4100,4212
6,32,4104,4144
27,36,4105,4128
8,6,4109,4249
27,12,4115,4221
16,9,4121,4244
7,6,4139,4242
